cars,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-2020-for-sale-khulna-25,"Tk 2,850,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","59,662 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-khulna-44,"Tk 2,300,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","58,563 km"
https://bikroy.com/en/ad/toyota-prius-a-package-2020-for-sale-dhaka-11,"Tk 2,990,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"79,000 km"
https://bikroy.com/en/ad/toyota-allion-g-plus-4p-2019-for-sale-khulna-3,"Tk 4,170,000",Toyota,Allion,2019,Reconditioned,Automatic,"Petrol, Octane","50,404 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-with-ps-2022-for-sale-khulna,"Tk 4,210,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","1,310 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2023-for-sale-khulna-64,"Tk 4,510,000",Toyota,Corolla Cross,2023,Reconditioned,Automatic,"Petrol, Hybrid, Octane","11,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-2020-for-sale-khulna-29,"Tk 3,760,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","64,937 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2021-for-sale-khulna-70,"Tk 4,210,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","62,610 km"
https://bikroy.com/en/ad/toyota-hiace-gl-2020-for-sale-khulna-6,"Tk 3,420,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","53,721 km"
https://bikroy.com/en/ad/toyota-yaris-z-2020-for-sale-dhaka-4,"Tk 2,060,000",Toyota,Yaris,2020,Reconditioned,Automatic,"Hybrid, Octane","92,000 km"
https://bikroy.com/en/ad/toyota-noah-s-z-hybrid-peral-2023-for-sale-dhaka,"Tk 5,450,000",Toyota,Noah,2023,Used,Automatic,"Petrol, Hybrid, Octane","54,000 km"
https://bikroy.com/en/ad/toyota-esquire-non-hybrid-xi-pearl-2019-for-sale-khulna,"Tk 3,850,000",Toyota,Esquire,2019,Reconditioned,Automatic,Petrol,"32,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-package-hb-black-2020-for-sale-khulna,"Tk 2,880,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"40,000 km"
https://bikroy.com/en/ad/toyota-yaris-z-2020-for-sale-dhaka-3,"Tk 2,160,000",Toyota,Yaris,2020,Reconditioned,Automatic,"Hybrid, Octane","139,550 km"
https://bikroy.com/en/ad/toyota-esquire-hybrid-gi-black-2020-for-sale-khulna-1,"Tk 3,650,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","56,278 km"
https://bikroy.com/en/ad/toyota-noah-sz-pearl-2022-for-sale-dhaka,"Tk 4,700,000",Toyota,Noah,2022,Reconditioned,Automatic,Hybrid,"53,485 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-navy-blue-2020-for-sale-khulna-5,"Tk 2,050,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","102,000 km"
https://bikroy.com/en/ad/toyota-harrier-non-hv-progres-metal-2020-for-sale-khulna,"Tk 7,490,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Octane","30,100 km"
https://bikroy.com/en/ad/toyota-aqua-hybrid-l-2020-for-sale-dhaka-5,"Tk 1,850,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","69,415 km"
https://bikroy.com/en/ad/toyota-esquire-xi-hv-2020-for-sale-chattogram-division,"Tk 3,400,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"200,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-silver-2020-for-sale-khulna-18,"Tk 2,400,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","152,000 km"
https://bikroy.com/en/ad/toyota-voxy-zs-kiramiki-pearl-2021-for-sale-khulna,"Tk 3,350,000",Toyota,Voxy,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","73,900 km"
https://bikroy.com/en/ad/honda-insight-ex-prime-style-green-2020-for-sale-khulna,"Tk 4,490,000",Honda,Insight,2020,Reconditioned,Automatic,Hybrid,"26,985 km"
https://bikroy.com/en/ad/toyota-noah-wxb-hybrid-2020-for-sale-khulna-2,"Tk 3,920,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"42,651 km"
https://bikroy.com/en/ad/toyota-allion-g-led-2020-for-sale-khulna-9,"Tk 4,090,000",Toyota,Allion,2020,Reconditioned,Automatic,"Petrol, Octane","65,214 km"
https://bikroy.com/en/ad/toyota-allion-light-green-beige-in-2020-for-sale-khulna,"Tk 4,180,000",Toyota,Allion,2020,Reconditioned,Automatic,Petrol,"2,148 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-non-hybrid-2020-for-sale-dhaka-3,"Tk 3,900,000",Toyota,Noah,2020,Reconditioned,Automatic,Octane,"100,000 km"
https://bikroy.com/en/ad/toyota-premio-fl-2019-for-sale-khulna-68,"Tk 4,150,000",Toyota,Premio,2019,Reconditioned,Automatic,"Petrol, Octane","25,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-pkg-gray-2020-for-sale-dhaka,"Tk 4,250,000",Toyota,Hiace,2020,Reconditioned,Automatic,Octane,"90,799 km"
https://bikroy.com/en/ad/audi-a3-25-tfsi-2018-for-sale-dhaka-1,"Tk 4,090,000",Audi,A3,2018,Used,Automatic,"Hybrid, Octane","16,000 km"
https://bikroy.com/en/ad/toyota-prius-s-touring-4p-2020-for-sale-khulna,"Tk 3,220,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","81,159 km"
https://bikroy.com/en/ad/toyota-yaris-cross-hybrid-2020-for-sale-dhaka-9,"Tk 3,000,000",Toyota,Yaris Cross,2020,Reconditioned,Automatic,Hybrid,"60,000 km"
https://bikroy.com/en/ad/toyota-raize-2020-for-sale-dhaka,"Tk 3,500,000",Toyota,Other Model,2020,Reconditioned,Automatic,"Petrol, Octane","65,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-hyb-gp-4-2020-for-sale-khulna-17,"Tk 2,360,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","63,412 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-for-sale-dhaka-135,"Tk 2,360,000",Toyota,Axio,2020,Reconditioned,Automatic,"Hybrid, Octane","90,500 km"
https://bikroy.com/en/ad/nissan-x-trail-g-e-4orce-2022-for-sale-dhaka-8,"Tk 6,100,000",Nissan,X-Trail,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","70,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-hybrid-z-2023-for-sale-dhaka-1,"Tk 4,450,000",Toyota,Corolla Cross,2023,Reconditioned,Automatic,Hybrid,"28,000 km"
https://bikroy.com/en/ad/toyota-prius-alpha-panoramic-roof-2014-for-sale-dhaka-3,"Tk 2,080,000",Toyota,Prius,2014,Used,Automatic,"Hybrid, Octane","71,150 km"
https://bikroy.com/en/ad/toyota-noah-non-hybrid-x-silver-2021-for-sale-khulna,"Tk 3,600,000",Toyota,Noah,2021,Reconditioned,Automatic,Petrol,"70,307 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-pkg-2024-for-sale-khulna,"Tk 5,500,000",Toyota,Corolla Cross,2024,Reconditioned,Automatic,Hybrid,"12,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-dhaka-12,"Tk 2,635,000",Toyota,Axio,2020,Reconditioned,Automatic,Octane,"77,000 km"
https://bikroy.com/en/ad/toyota-fielder-g-hybrid-2018-for-sale-dhaka-5,"Tk 1,980,000",Toyota,Fielder,2018,Used,Automatic,"Hybrid, Octane","72,202 km"
https://bikroy.com/en/ad/toyota-esquire-xi-hybrid-2door-powr-2020-for-sale-dhaka,"Tk 3,380,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"87,935 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-dhaka-93,"Tk 4,380,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","78,345 km"
https://bikroy.com/en/ad/toyota-axio-ex-package-hybrid-2020-for-sale-dhaka-9,"Tk 2,400,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"72,189 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-khulna-28,"Tk 2,400,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","53,124 km"
https://bikroy.com/en/ad/toyota-allion-g-package-2013-for-sale-dhaka-312,"Tk 2,350,000",Toyota,Allion,2013,Used,Automatic,"Octane, LPG","88,250 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-2020-for-sale-khulna-51,"Tk 2,800,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","92,257 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-2019-for-sale-khulna-144,"Tk 3,200,000",Toyota,C-HR,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","54,000 km"
https://bikroy.com/en/ad/toyota-allion-g-plus-2020-for-sale-khulna-33,"Tk 4,300,000",Toyota,Allion,2020,Reconditioned,Automatic,"Petrol, Octane","2,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-hybrid-2019-for-sale-khulna-99,"Tk 3,400,000",Toyota,Noah,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-45p-2020-for-sale-khulna-5,"Tk 3,910,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","44,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-lather-2021-for-sale-khulna-4,"Tk 4,330,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","18,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-2021-for-sale-khulna-19,"Tk 3,570,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","53,217 km"
https://bikroy.com/en/ad/toyota-prius-s-touring-selection-2020-for-sale-khulna-25,"Tk 3,160,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","70,638 km"
https://bikroy.com/en/ad/toyota-prius-s-touring-selection-2019-for-sale-khulna-121,"Tk 3,120,000",Toyota,Prius,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","72,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-zl-360-camera-ht-2021-for-sale-khulna-5,"Tk 4,500,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","55,962 km"
https://bikroy.com/en/ad/toyota-noah-g-hybrid-2020-for-sale-khulna-24,"Tk 3,000,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","54,123 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-lather-45-2022-for-sale-khulna-2,"Tk 4,590,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","35,996 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-model-2021-for-sale-khulna,"Tk 4,050,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","93,938 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-black-2020-for-sale-dhaka-8,"Tk 1,850,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Hybrid, Octane","75,000 km"
https://bikroy.com/en/ad/honda-civic-2020-for-sale-dhaka-14,"Tk 3,700,000",Honda,Civic,2020,Reconditioned,Automatic,Octane,"56,000 km"
https://bikroy.com/en/ad/honda-cr-v-ex-master-pics-2018-for-sale-dhaka,"Tk 5,850,000",Honda,CR-V,2018,Reconditioned,Automatic,"Petrol, Octane","46,352 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-2019-for-sale-dhaka-88,"Tk 3,950,000",Toyota,Noah,2019,Reconditioned,Automatic,"Petrol, Octane","79,010 km"
https://bikroy.com/en/ad/toyota-voxy-sz-2022-for-sale-dhaka-13,"Tk 5,050,000",Toyota,Voxy,2022,Reconditioned,Automatic,Hybrid,"60,020 km"
https://bikroy.com/en/ad/toyota-c-hr-gr-sports-black-2020-for-sale-dhaka-2,"Tk 3,700,000",Toyota,C-HR,2020,Reconditioned,Automatic,Hybrid,"46,532 km"
https://bikroy.com/en/ad/toyota-alphard-executive-lounge-2021-for-sale-dhaka-25,"Tk 11,000,000",Toyota,Alphard,2021,Reconditioned,Automatic,Hybrid,"52,887 km"
https://bikroy.com/en/ad/toyota-auris-g-gundam-edition-2013-for-sale-dhaka,"Tk 2,180,000",Toyota,Auris,2013,Used,Automatic,Octane,"77,243 km"
https://bikroy.com/en/ad/toyota-axio-g-hybrid-2015-for-sale-dhaka-115,"Tk 1,720,000",Toyota,Axio,2015,Used,Automatic,"Hybrid, Octane","62,103 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-for-sale-dhaka-173,"Tk 2,750,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"44,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-2020-for-sale-dhaka-59,"Tk 3,340,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","57,800 km"
https://bikroy.com/en/ad/toyota-land-cruiser-txl-sunroof-7-set-2004-for-sale-dhaka,"Tk 2,950,000",Toyota,Land Cruiser,2004,Used,Automatic,Octane,"95,300 km"
https://bikroy.com/en/ad/toyota-probox-dx-2004-for-sale-dhaka-1694,"Tk 595,000",Toyota,Probox,2004,Used,Automatic,"CNG, Octane","128,540 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-pearl-2020-for-sale-khulna-2,"Tk 3,350,000",Toyota,Yaris Cross,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,097 km"
https://bikroy.com/en/ad/honda-insight-ex-silver-metalic-2020-for-sale-khulna,"Tk 3,900,000",Honda,Insight,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","51,152 km"
https://bikroy.com/en/ad/toyota-noah-non-hybrid-2020-for-sale-dhaka-42,"Tk 3,300,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane, Other fuel type","52,684 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-nonhybrid-2020-for-sale-khulna-7,"Tk 4,550,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Octane","60,000 km"
https://bikroy.com/en/ad/toyota-sienta-hybrid-x-7-seater-2020-for-sale-dhaka,"Tk 2,350,000",Toyota,Sienta,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane, Other fuel type","90,000 km"
https://bikroy.com/en/ad/toyota-probox-hybrid-dx-2020-for-sale-dhaka,"Tk 1,850,000",Toyota,Probox,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","64,254 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2021-for-sale-dhaka-139,"Tk 4,190,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,Hybrid,"11,100 km"
https://bikroy.com/en/ad/toyota-hiace-dx-silver-2020-for-sale-khulna,"Tk 2,880,000",Toyota,Hiace,2020,Reconditioned,Automatic,Petrol,"67,140 km"
https://bikroy.com/en/ad/toyota-noah-s-z-new-shape-hybrid-2022-for-sale-khulna-1,"Tk 4,690,000",Toyota,Noah,2022,Reconditioned,Automatic,Hybrid,"36,000 km"
https://bikroy.com/en/ad/honda-civic-ex-2020-for-sale-khulna,"Tk 4,350,000",Honda,Civic,2020,Reconditioned,Automatic,Hybrid,"48,521 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-silver-beige-2019-for-sale-khulna,"Tk 4,350,000",Toyota,Premio,2019,Reconditioned,Automatic,Petrol,"18,000 km"
https://bikroy.com/en/ad/toyota-harrier-z-black-4-57000-km-2020-for-sale-chattogram,"Tk 7,400,000",Toyota,Harrier,2020,Reconditioned,Automatic,Petrol,"57,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-black-45-72k-km-2021-for-sale-chattogram,"Tk 4,180,000",Toyota,Esquire,2021,Reconditioned,Automatic,Hybrid,"72,000 km"
https://bikroy.com/en/ad/toyota-axio-x-2013-for-sale-dhaka-2000,"Tk 1,695,000",Toyota,Axio,2013,Used,Automatic,"CNG, Octane","68,532 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-panoramic-and-360deg-2024-for-sale-khulna,"Tk 5,350,000",Toyota,Corolla Cross,2024,Reconditioned,Automatic,Hybrid,"3,120 km"
https://bikroy.com/en/ad/toyota-noah-sz-non-hybrid-2023-for-sale-khulna,"Tk 6,550,000",Toyota,Noah,2023,Reconditioned,Automatic,"Petrol, Octane","23,000 km"
https://bikroy.com/en/ad/toyota-prius-s-touring-sel-white-2020-for-sale-chattogram,"Tk 3,630,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"62,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-2020-for-sale-khulna-18,"Tk 2,280,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","78,500 km"
https://bikroy.com/en/ad/toyota-noah-sz-non-hybrid-2022-for-sale-khulna,"Tk 6,300,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Octane","17,100 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-2021-for-sale-khulna-18,"Tk 3,600,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","89,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-brand-new-2025-for-sale-khulna-9,"Tk 5,650,000",Toyota,Corolla Cross,2025,Reconditioned,Automatic,"Petrol, Hybrid, Octane",1 km
https://bikroy.com/en/ad/toyota-noah-x-non-hybrid-2021-for-sale-khulna-15,"Tk 3,800,000",Toyota,Noah,2021,Reconditioned,Automatic,"Petrol, Octane","81,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-ready-2020-for-sale-khulna-4,"Tk 2,350,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","39,800 km"
https://bikroy.com/en/ad/toyota-esquire-xi-pearl-2020-for-sale-dhaka,"Tk 3,500,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"93,000 km"
https://bikroy.com/en/ad/toyota-c-hr-s-gr-sports-hybrid-2020-for-sale-dhaka,"Tk 3,850,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","40,401 km"
https://bikroy.com/en/ad/mazda-mx-3-15s-touring-pkg-2022-for-sale-dhaka-6,"Tk 3,490,000",Mazda,MX-3,2022,Used,Automatic,Petrol,"13,000 km"
https://bikroy.com/en/ad/lexus-nx-300h-2018-for-sale-dhaka-14,"Tk 7,290,000",Lexus,NX,2018,Reconditioned,Automatic,"Hybrid, Octane","25,000 km"
https://bikroy.com/en/ad/audi-q7-40-tfsi-2017-for-sale-dhaka-6,"Tk 10,900,000",Audi,Q7,2017,Used,Automatic,Petrol,"20,000 km"
https://bikroy.com/en/ad/audi-a6-35-tfsi-2017-for-sale-dhaka-6,"Tk 7,090,000",Audi,A6,2017,Used,Automatic,Octane,"10,000 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-2021-for-sale-dhaka-290,"Tk 4,760,000",Toyota,Premio,2021,Reconditioned,Automatic,"Petrol, Octane","27,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-dhaka-107,"Tk 4,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","71,590 km"
https://bikroy.com/en/ad/toyota-esquire-xi-hybrid-2door-powr-2020-for-sale-dhaka-5,"Tk 3,360,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"89,453 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-4-pearl-hyb-2020-for-sale-dhaka,"Tk 3,700,000",Toyota,Noah,2020,Reconditioned,Automatic,"Hybrid, Octane","92,500 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-non-hybrid-2020-for-sale-khulna-6,"Tk 4,000,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","74,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-4p-2020-for-sale-khulna-2,"Tk 3,900,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","121,574 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-khulna-47,"Tk 2,310,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","53,467 km"
https://bikroy.com/en/ad/nissan-x-trail-20xi-non-hybrid-2020-for-sale-khulna-2,"Tk 5,250,000",Nissan,X-Trail,2020,Reconditioned,Automatic,"Petrol, Octane","65,432 km"
https://bikroy.com/en/ad/toyota-harrier-progress-non-hybrid-2019-for-sale-dhaka-7,"Tk 6,700,000",Toyota,Harrier,2019,Reconditioned,Automatic,Octane,"28,808 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-a-c-2020-for-sale-dhaka-25,"Tk 3,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","65,200 km"
https://bikroy.com/en/ad/toyota-axio-x-hybrid-2019-for-sale-khulna-306,"Tk 2,200,000",Toyota,Axio,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","53,698 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-lather-4p-2021-for-sale-khulna,"Tk 4,070,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","109,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-2021-for-sale-khulna-2,"Tk 3,480,000",Toyota,Hiace,2021,Reconditioned,Automatic,"Petrol, Octane","39,689 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-drak-prime-2020-for-sale-khulna-9,"Tk 4,330,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","47,564 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-drak-prime-2020-for-sale-khulna-10,"Tk 4,370,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","57,234 km"
https://bikroy.com/en/ad/toyota-esquire-gi-non-hybrid-2020-for-sale-khulna-9,"Tk 4,300,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Octane","62,345 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2022-for-sale-khulna-103,"Tk 4,500,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","21,502 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-2020-for-sale-khulna-46,"Tk 2,300,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","96,875 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-with-sr-2022-for-sale-khulna-5,"Tk 4,510,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","39,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-2020-for-sale-khulna-14,"Tk 3,440,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","67,000 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-pack-push-hv-2020-for-sale-dhaka-1,"Tk 2,040,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Hybrid, Octane","93,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-non-hybrid-2020-for-sale-khulna-8,"Tk 4,000,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","58,345 km"
https://bikroy.com/en/ad/toyota-hiace-gl-2020-for-sale-khulna-15,"Tk 3,250,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","56,234 km"
https://bikroy.com/en/ad/nissan-x-trail-g-e-4orce-2022-for-sale-dhaka-9,"Tk 6,300,000",Nissan,X-Trail,2022,Reconditioned,Automatic,"Diesel, Petrol","30,000 km"
https://bikroy.com/en/ad/toyota-c-hr-hb-g-mode-nero-2020-for-sale-khulna,"Tk 3,420,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","59,179 km"
https://bikroy.com/en/ad/toyota-aqua-s-hybrid-2020-for-sale-khulna,"Tk 1,920,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","67,036 km"
https://bikroy.com/en/ad/toyota-corolla-cross-g-hybrid-brown-2022-for-sale-khulna,"Tk 4,150,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","48,000 km"
https://bikroy.com/en/ad/toyota-prado-tx-l-2011-for-sale-dhaka-9,"Tk 6,750,000",Toyota,Prado,2011,Used,Automatic,Octane,"67,485 km"
https://bikroy.com/en/ad/toyota-noah-sz-2022-for-sale-dhaka-10,"Tk 4,300,000",Toyota,Noah,2022,Reconditioned,Automatic,"Hybrid, Octane","39,000 km"
https://bikroy.com/en/ad/tata-indigo-used-car-2013-for-sale-dhaka,"Tk 280,000",Tata,Indigo,2013,Used,Manual,Diesel,"95,352 km"
https://bikroy.com/en/ad/honda-grace-dx-2020-for-sale-dhaka-12,"Tk 2,240,000",Honda,Grace,2020,Reconditioned,Automatic,Hybrid,"73,282 km"
https://bikroy.com/en/ad/honda-vezel-ehev-z-2021-for-sale-dhaka-3,"Tk 4,450,000",Honda,Vezel,2021,Reconditioned,Automatic,"Hybrid, Octane","99,500 km"
https://bikroy.com/en/ad/mazda-mx-3-s-non-hybrid-2019-for-sale-khulna,"Tk 3,690,000",Mazda,MX-3,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","80,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-bronze-2022-for-sale-khulna-2,"Tk 4,650,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","48,790 km"
https://bikroy.com/en/ad/honda-accord-ex-l-15l-turbo-2021-for-sale-dhaka,"Tk 5,250,000",Honda,Accord,2021,Used,Automatic,Octane,"27,267 km"
https://bikroy.com/en/ad/toyota-noah-s-z-hybrid-bodykit-2022-for-sale-dhaka-1,"Tk 5,080,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Octane","19,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-siling-tv-4-point-2020-for-sale-dhaka,"Tk 3,550,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"127,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-redwin-for-sale-dhaka,"Tk 3,380,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","49,600 km"
