price,brand,model,year,condition,transmission,fuel_type,kilometers_run,age,km_per_year
2840000,toyota,axio,2020,reconditioned,automatic,petrol,29008,5,5801.6
3770000,toyota,esquire,2020,reconditioned,automatic,hybrid,132000,5,26400.0
4350000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,12000,3,4000.0
3780000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",57000,5,11400.0
3000000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",98520,6,16420.0
4880000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,21000,3,7000.0
3280000,toyota,corolla,2020,reconditioned,automatic,hybrid,70000,5,14000.0
4950000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",18000,3,6000.0
3550000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",63000,5,12600.0
3000000,toyota,fielder,2021,reconditioned,automatic,"petrol, octane",83000,4,20750.0
2250000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",40000,5,8000.0
3000000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",68000,5,13600.0
3450000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",54820,5,10964.0
3580000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",44000,5,8800.0
4400000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",91000,5,18200.0
2850000,toyota,axio,2021,reconditioned,automatic,"petrol, octane",59000,4,14750.0
4700000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",17857,4,4464.25
3650000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",45620,5,9124.0
3000000,toyota,fielder,2021,reconditioned,automatic,"petrol, octane",89452,4,22363.0
3400000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",45623,5,9124.6
5000000,toyota,esquire,2021,reconditioned,automatic,"petrol, octane",41000,4,10250.0
3950000,honda,insight,2021,reconditioned,automatic,"petrol, hybrid, octane",92101,4,23025.25
3370000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",54000,5,10800.0
3500000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",47520,5,9504.0
3950000,toyota,esquire,2021,reconditioned,automatic,"petrol, hybrid, octane",59000,4,14750.0
3270000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",96000,5,19200.0
3720000,toyota,noah,2021,reconditioned,automatic,octane,103000,4,25750.0
2980000,toyota,voxy,2020,reconditioned,automatic,"hybrid, octane",56888,5,11377.6
3150000,toyota,corolla,2020,reconditioned,automatic,hybrid,25000,5,5000.0
4900000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",9088,2,4544.0
3350000,toyota,hiace,2019,reconditioned,automatic,octane,114000,6,19000.0
3100000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",50451,5,10090.2
1050000,toyota,vitz,2012,used,automatic,octane,89000,13,6846.153846153846
3650000,toyota,esquire,2019,reconditioned,automatic,hybrid,35000,6,5833.333333333333
2500000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",100000,5,20000.0
3300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",58411,5,11682.2
3470000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",48234,5,9646.8
3510000,toyota,esquire,2019,reconditioned,automatic,"petrol, hybrid, octane",32720,6,5453.333333333333
3200000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",31000,6,5166.666666666667
3390000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",96540,5,19308.0
3450000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",50711,5,10142.2
3730000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",76655,5,15331.0
3550000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",85000,5,17000.0
3610000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",56225,4,14056.25
4500000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",34000,3,11333.333333333334
2000000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",47658,5,9531.6
3800000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",39000,5,7800.0
3080000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",89000,5,17800.0
3310000,toyota,yaris cross,2020,reconditioned,automatic,"hybrid, octane",91500,5,18300.0
3320000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",53000,5,10600.0
3700000,toyota,noah,2022,reconditioned,automatic,"hybrid, octane",38576,3,12858.666666666666
3900000,honda,civic,2020,reconditioned,automatic,"petrol, octane",48000,5,9600.0
4600000,honda,vezel,2022,reconditioned,automatic,"petrol, hybrid, octane",70000,3,23333.333333333332
2200000,toyota,axio,2020,reconditioned,automatic,hybrid,79273,5,15854.6
3700000,honda,civic,2020,reconditioned,automatic,"petrol, octane",49000,5,9800.0
3230000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",117809,5,23561.8
3450000,toyota,noah,2020,reconditioned,automatic,hybrid,76000,5,15200.0
2950000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",80000,6,13333.333333333334
4500000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",35278,3,11759.333333333334
3400000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",65000,5,13000.0
3350000,toyota,c-hr,2021,reconditioned,automatic,"petrol, hybrid, octane",36400,4,9100.0
3400000,toyota,yaris cross,2021,reconditioned,automatic,hybrid,20000,4,5000.0
5300000,toyota,hiace,2023,reconditioned,automatic,octane,40000,2,20000.0
3700000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",83108,5,16621.6
2450000,honda,vezel,2016,used,automatic,octane,74218,9,8246.444444444445
1880000,toyota,townace,2019,reconditioned,automatic,"petrol, octane",64397,6,10732.833333333334
4450000,toyota,hiace,2021,reconditioned,automatic,"petrol, octane",27000,4,6750.0
2185000,toyota,premio,2012,used,automatic,"cng, octane",95800,13,7369.2307692307695
2700000,toyota,fielder,2020,reconditioned,automatic,hybrid,65877,5,13175.4
3900000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",67234,5,13446.8
4750000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",36356,4,9089.0
3420000,toyota,hiace,2020,reconditioned,automatic,octane,90000,5,18000.0
3350000,toyota,noah,2020,reconditioned,automatic,octane,85000,5,17000.0
3500000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",45000,5,9000.0
3400000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",59524,6,9920.666666666666
3470000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",54333,5,10866.6
3780000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",96610,5,19322.0
3300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",58200,5,11640.0
3260000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",43658,5,8731.6
2400000,toyota,yaris,2020,reconditioned,automatic,"hybrid, octane",95000,5,19000.0
3800000,toyota,hiace,2020,reconditioned,automatic,petrol,71520,5,14304.0
4400000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",29609,3,9869.666666666666
2150000,toyota,axio,2019,reconditioned,automatic,hybrid,52000,6,8666.666666666666
3400000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",74508,5,14901.6
2900000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",57486,5,11497.2
2760000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, lpg",56000,5,11200.0
3380000,toyota,voxy,2020,reconditioned,automatic,hybrid,96234,5,19246.8
3590000,toyota,noah,2020,reconditioned,automatic,petrol,96000,5,19200.0
3200000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",77000,5,15400.0
2500000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",56000,5,11200.0
2000000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",84000,5,16800.0
4250000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",51000,5,10200.0
4230000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",49000,5,9800.0
3900000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",48125,5,9625.0
4780000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,24000,3,8000.0
4900000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,28000,3,9333.333333333334
1595000,toyota,allion,2005,used,automatic,octane,68000,20,3400.0
4800000,toyota,hiace,2022,reconditioned,automatic,"petrol, octane",76000,3,25333.333333333332
4700000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,20000,3,6666.666666666667
2299000,nissan,x-trail,2013,used,automatic,octane,72800,12,6066.666666666667
4840000,nissan,x-trail,2021,used,automatic,octane,29200,4,7300.0
2900000,toyota,noah,2020,reconditioned,automatic,hybrid,33287,5,6657.4
4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, hybrid, octane",49567,5,9913.4
3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",61235,5,12247.0
4440000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,22000,3,7333.333333333333
3820000,toyota,esquire,2020,reconditioned,automatic,hybrid,68857,5,13771.4
3950000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",32580,6,5430.0
3230000,toyota,voxy,2020,reconditioned,automatic,"hybrid, octane",116000,5,23200.0
2750000,toyota,axio,2020,reconditioned,automatic,octane,44663,5,8932.6
2180000,toyota,axio,2019,reconditioned,automatic,hybrid,47000,6,7833.333333333333
3340000,toyota,c-hr,2020,reconditioned,automatic,"hybrid, octane",39000,5,7800.0
3080000,toyota,yaris cross,2020,reconditioned,automatic,"hybrid, octane",91000,5,18200.0
2700000,toyota,fielder,2020,reconditioned,automatic,"petrol, octane",44339,5,8867.8
3850000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",35879,5,7175.8
3170000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",61800,5,12360.0
5050000,toyota,corolla cross,2023,reconditioned,automatic,hybrid,31000,2,15500.0
4350000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",29000,5,5800.0
5800000,toyota,harrier,2020,reconditioned,automatic,"petrol, hybrid, octane",56847,5,11369.4
2400000,toyota,fielder,2020,reconditioned,automatic,hybrid,88366,5,17673.2
3580000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",66452,4,16613.0
3170000,toyota,prius,2019,reconditioned,automatic,"hybrid, octane",84000,6,14000.0
3450000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",58745,5,11749.0
2560000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",57840,5,11568.0
3300000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",54786,5,10957.2
2200000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",54726,5,10945.2
1800000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",80000,5,16000.0
1900000,toyota,probox,2020,reconditioned,automatic,"petrol, hybrid, octane",75481,5,15096.2
2200000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",52487,5,10497.4
3800000,honda,vezel,2021,reconditioned,automatic,"petrol, hybrid, octane",56000,4,14000.0
2550000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",53647,5,10729.4
3000000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",60000,5,12000.0
1800000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane, lpg",49513,5,9902.6
2150000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",69798,5,13959.6
2800000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",75425,5,15085.0
2260000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",56000,5,11200.0
2600000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",59000,5,11800.0
2150000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",67982,5,13596.4
5200000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",16120,3,5373.333333333333
2800000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",61242,5,12248.4
3450000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",75421,5,15084.2
2150000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",75400,5,15080.0
2550000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane, lpg",59513,5,11902.6
4750000,toyota,esquire,2019,reconditioned,automatic,petrol,80000,6,13333.333333333334
2750000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",67000,5,13400.0
5780000,honda,cr-v,2020,reconditioned,automatic,petrol,52000,5,10400.0
2500000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",74659,5,14931.8
3300000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane, lpg",64251,5,12850.2
2730000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",78458,5,15691.6
3300000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",40000,5,8000.0
3550000,toyota,noah,2021,reconditioned,automatic,petrol,61261,4,15315.25
1790000,toyota,axio,2014,used,automatic,"cng, octane",85000,11,7727.272727272727
2440000,toyota,axio,2020,reconditioned,automatic,"hybrid, octane",43700,5,8740.0
4400000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,32000,3,10666.666666666666
4450000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",53000,5,10600.0
3910000,toyota,noah,2022,reconditioned,automatic,"hybrid, octane",77000,3,25666.666666666668
2300000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",62000,5,12400.0
3180000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",81000,5,16200.0
4150000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",66000,5,13200.0
4800000,toyota,corolla cross,2023,reconditioned,automatic,hybrid,9000,2,4500.0
4500000,toyota,hiace,2020,reconditioned,automatic,"octane, lpg",90000,5,18000.0
3350000,toyota,prius,2021,reconditioned,automatic,hybrid,65629,4,16407.25
4180000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",68000,5,13600.0
2350000,toyota,axio,2020,reconditioned,automatic,hybrid,57000,5,11400.0
1545000,toyota,rush,2009,used,automatic,"octane, lpg",65000,16,4062.5
3650000,toyota,esquire,2020,reconditioned,automatic,hybrid,79825,5,15965.0
1895000,toyota,noah,2010,used,automatic,"cng, octane",86000,15,5733.333333333333
2630000,toyota,axio,2019,reconditioned,automatic,octane,22445,6,3740.8333333333335
3640000,toyota,esquire,2019,reconditioned,automatic,"hybrid, octane",39000,6,6500.0
2440000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",123000,5,24600.0
3390000,toyota,noah,2019,reconditioned,automatic,hybrid,88265,6,14710.833333333334
2970000,toyota,fielder,2019,reconditioned,automatic,"petrol, octane",78210,6,13035.0
5210000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",21310,2,10655.0
3000000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",36000,5,7200.0
3600000,toyota,premio,2019,reconditioned,automatic,"petrol, octane",96854,6,16142.333333333334
3400000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",94257,5,18851.4
5500000,toyota,hiace,2023,used,automatic,"petrol, octane",4000,2,2000.0
3300000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",55559,5,11111.8
3750000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",78346,5,15669.2
4250000,toyota,premio,2019,reconditioned,automatic,petrol,56986,6,9497.666666666666
4450000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",77952,5,15590.4
5100000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",18233,2,9116.5
4700000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",7000,4,1750.0
2150000,toyota,allion,2010,used,automatic,"cng, octane",61712,15,4114.133333333333
3920000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",79352,6,13225.333333333334
2450000,toyota,axio,2020,reconditioned,automatic,hybrid,41085,5,8217.0
4820000,toyota,corolla cross,2023,reconditioned,automatic,hybrid,52354,2,26177.0
2630000,toyota,fielder,2019,reconditioned,automatic,"hybrid, octane",72358,6,12059.666666666666
3330000,toyota,noah,2020,reconditioned,automatic,hybrid,75849,5,15169.8
4480000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",42653,5,8530.6
3700000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",71523,5,14304.6
2830000,toyota,axio,2020,reconditioned,automatic,octane,38000,5,7600.0
2450000,mazda,axela,2017,used,automatic,octane,41000,8,5125.0
2100000,toyota,aqua,2020,reconditioned,automatic,hybrid,60000,5,12000.0
2250000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",98700,5,19740.0
2920000,toyota,premio,2017,used,automatic,octane,61000,8,7625.0
2250000,honda,grace,2020,reconditioned,automatic,"petrol, hybrid, octane",70000,5,14000.0
2400000,toyota,axio,2020,reconditioned,automatic,hybrid,45000,5,9000.0
3480000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",32000,5,6400.0
4100000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",82000,5,16400.0
3300000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",80000,5,16000.0
3280000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",85000,6,14166.666666666666
3200000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",64000,5,12800.0
2490000,honda,cr-v,2013,used,automatic,octane,65462,12,5455.166666666667
3850000,toyota,noah,2020,reconditioned,automatic,petrol,53710,5,10742.0
3050000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",75000,5,15000.0
3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",47200,5,9440.0
4150000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,47471,3,15823.666666666666
2700000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",51653,5,10330.6
3650000,honda,insight,2019,reconditioned,automatic,hybrid,47512,6,7918.666666666667
2650000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",48400,6,8066.666666666667
3200000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",69458,6,11576.333333333334
3750000,honda,insight,2021,reconditioned,automatic,"petrol, hybrid, octane",31000,4,7750.0
